FACLID21,JURDID,STATE,COUNTY,FACLNAME,STRATUM,WEIGHT,CONFPOP,V19,NCONPOP,V21,TOTPOP,V23,NONCIT,V25,QWKNDR,WEEKNDR,V28,ADMALE,V30,ADFEML,V32,JUVMALE,V34,JUVFEML,V36,TOTGEND,V38,JUVADS,V40,CONVMALE,V42,CONVFML,V44,UNCONVML,V46,UNCONVFM,V48,TOTADCNV,V50,WHITE,V52,BLACK,V54,HISP,V56,AMINDALK,V58,ASIAN,V60,HAWPAC,V62,TWORACE,TWORACEF,RACESPEC,OTRACE,V65,RACEDK,RACEDKF,TOTRACE,V67,MARSHAL,V69,FBOP,V69F,ICE,V69I,BIA,V69B,OTRSPEC,OTRAUTH,V69OF,YOURST,V71,OTRST,V73,LOCSTATE,V75,LOCOTRST,V77,TOTAUTH,V79,ADMITS,V82,DSCGH,V85,PEAKDATE,DAYINMT,V87,ADP,V89,RATCAP,V91,ELECMON,V93,HOMDTN,V95,COMMSVC,V97,DAYRPTG,V99,PRETSUP,V101,WKPROG,V103,DRUGPROG,V105,PROGSPEC,OTRPROG,V108,TOTNONCF,V110,ADMLNCNF,V112,ADFMNCNF,V114,JVMLNCNF,V116,JVFMNCNF,V118,NCNFGNDR,V120,CONVNCNF,V122,UNCNVNCF,V124,TOTCNVST,V126,NCONPOP2
4.7108E+20,471080080,47,RICHMOND COUNTY,NORTHERN NECK REGIONAL JAIL,12,1,435,0,0,1,435,0,62,0,1,7,0,392,0,43,0,0,0,0,0,435,0,0,0,60,0,5,0,332,0,38,0,435,0,150,0,274,0,8,0,0,0,3,0,0,0,0,0, ,0,0,0,0,435,0,297,0,1,0,1,0,0,0, ,0,0,0,0,0,0,2,0,0,0,301,0,34,0,67,0,1,445,0,434,0,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.71043E+20,471043043,47,HANOVER COUNTY,PAMUNKEY REGIONAL JAIL,12,1,436,0,0,0,436,0,86,0,1,31,0,380,0,56,0,0,0,0,0,436,0,0,8,196,0,42,0,184,1,14,1,436,0,158,0,180,0,83,0,0,0,5,0,0,0,4,0, ,0,0,6,0,436,0,27,0,0,0,78,0,0,0, ,0,0,293,0,0,0,38,0,0,0,436,0,148,0,133,0,28,479,0,461,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11155E+20,111155155,11,WHITFIELD COUNTY,WHITFIELD COUNTY JAIL,7,1.4136,439,0,0,8,439,0,0,9,2,0,0,365,0,74,0,0,8,0,8,439,0,0,8,0,9,0,9,0,9,0,9,439,0,266,0,55,0,113,0,0,0,5,0,0,0,0,0, ,0,0,0,0,439,0,0,9,0,9,0,9,0,9, ,0,9,47,0,0,9,0,9,0,9,47,0,167,0,156,0,30,469,0,463,0,544,1,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
3.6105E+20,361050050,36,MAHONING COUNTY,MAHONING COUNTY JAIL,1,1,439,0,0,0,439,0,2,0,1,0,0,397,0,40,0,2,0,0,0,439,0,2,0,51,0,15,0,348,0,25,0,439,0,161,0,263,0,15,0,0,0,0,0,0,0,0,0, ,0,0,0,0,439,0,36,0,1,0,0,0,0,0, ,0,0,0,0,0,0,2,0,2,0,41,0,146,0,152,0,10,440,0,442,0,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1007E+19,61007007,6,BOULDER COUNTY,BOULDER COUNTY JAIL,7,1.4136,440,0,78,0,518,0,0,9,1,38,1,396,0,44,0,0,8,0,8,440,0,0,8,224,1,21,1,172,1,23,1,440,0,316,1,19,0,97,1,1,0,3,0,0,0,0,0, ,0,0,4,0,440,0,0,0,0,0,20,0,0,0, ,0,0,0,0,0,0,0,0,0,0,20,0,199,0,190,0,3,458,0,455,0,536,0,41,0,0,0,0,0,37,0,0,0,0,0,0,0, ,0,0,78,0,70,1,8,1,0,0,0,0,78,0,78,0,0,0,78,0,78
4.41235E+20,441235235,44,VICTORIA COUNTY,VICTORIA COUNTY JAIL,7,1.4136,445,0,0,0,445,0,48,1,1,9,0,372,1,70,1,2,1,1,1,445,0,0,0,125,0,24,0,249,0,47,0,445,0,107,0,91,0,246,0,0,0,0,0,0,0,0,0, ,0,0,1,0,445,0,69,0,0,0,0,0,0,0, ,0,0,0,0,0,0,10,0,0,0,79,0,142,1,153,0,13,476,0,445,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01014E+20,501014014,50,DODGE COUNTY,DODGE COUNTY JAIL,7,1.4136,446,0,21,0,467,0,155,0,2,0,0,423,0,23,0,0,0,0,0,446,0,0,0,86,0,4,0,337,1,19,1,446,0,345,0,91,0,0,0,0,0,10,0,0,0,0,0, ,0,0,0,0,446,0,134,0,0,0,155,0,0,0, ,0,0,0,0,0,0,24,0,0,0,313,0,127,0,144,0,7,482,0,460,0,464,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,21,0,19,0,2,0,0,0,0,0,21,0,21,0,0,0,21,0,21
1.81059E+20,181059059,18,KENTON COUNTY,KENTON COUNTY DETENTION CENTER,7,1.4136,447,0,0,0,447,0,8,0,1,3,0,386,0,61,0,0,0,0,0,447,0,0,0,144,0,21,0,242,0,40,0,447,0,308,0,128,0,11,0,0,0,0,0,0,0,0,0, ,0,0,0,0,447,0,0,0,0,0,0,0,0,0, ,0,0,84,0,0,0,4,0,2,0,90,0,310,0,241,0,23,473,0,425,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11043E+20,411043043,41,SUMTER-LEE COUNTY,SUMTER-LEE REGIONAL DETENTION CENTER,12,1,447,1,0,0,447,0,0,9,1,0,9,415,0,32,0,0,9,0,9,447,1,0,9,104,1,8,1,311,1,24,1,447,0,98,1,344,1,4,1,0,1,0,1,0,1,0,1, ,0,1,1,1,447,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,400,1,500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.10581E+19,51058057,5,YUBA COUNTY,YUBA COUNTY JAIL,7,1.4136,448,0,0,0,448,0,161,0,1,12,0,371,0,77,0,0,0,0,0,448,0,0,0,64,1,13,1,307,1,64,1,448,0,194,1,23,1,151,1,3,1,9,1,0,0,0,0, ,0,0,68,0,448,0,0,0,1,0,161,0,0,0, ,0,0,28,0,0,0,0,0,0,0,190,0,30,0,32,0,11,451,0,378,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.91006E+20,491006006,49,CABELL COUNTY,WESTERN REGIONAL JAIL,12,1,448,0,0,0,448,0,1,0,1,3,0,392,0,56,0,0,0,0,0,448,0,0,0,229,0,41,0,163,0,15,0,448,0,362,0,83,0,3,0,0,0,0,0,0,0,0,0, ,0,0,0,0,448,0,0,0,0,0,0,0,0,0, ,0,0,152,0,2,0,0,0,0,0,154,0,122,0,133,0,2,475,0,484,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41226E+20,441226226,44,TOM GREEN COUNTY,TOM GREEN COUNTY JAIL,7,1.4136,449,0,0,0,449,0,5,0,2,0,0,374,0,75,0,0,0,0,0,449,0,0,0,86,1,7,1,288,1,68,1,449,0,88,1,44,1,317,1,0,0,0,0,0,0,0,0, ,0,0,0,0,449,0,4,0,0,0,5,0,0,0, ,0,0,44,0,0,0,0,0,0,0,53,0,175,1,175,1,25,457,0,449,1,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72101E+20,472101001,47,ALEXANDRIA CITY,ALEXANDRIA CITY DETENTION CENTER,2,2.4167,449,0,25,0,474,0,118,0,1,18,0,404,0,42,0,3,0,0,0,449,0,3,0,293,0,35,0,114,1,7,1,449,0,70,1,291,1,77,1,0,0,0,0,10,0,0,0,OTHER,1,0,0,0,449,0,162,0,0,0,2,0,0,0, ,0,0,71,0,0,0,0,0,0,0,235,0,159,0,177,0,2,496,0,490,1,373,0,1,0,0,8,24,0,0,8,0,1,0,1,0,1, ,0,0,25,0,0,9,0,9,0,8,0,8,25,0,25,1,0,1,25,1,25
3.41078E+20,341078078,34,ROBESON COUNTY,ROBESON COUNTY JAIL,2,2.4167,451,0,0,0,451,0,0,0,1,0,0,391,0,52,0,8,0,0,0,451,0,0,0,108,0,15,0,291,0,37,0,451,0,58,0,165,0,33,0,195,0,0,0,0,0,0,0, ,0,0,0,0,451,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,3,0,3,0,28,0,34,0,18,470,0,459,1,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.1035E+19,11035035,1,HOUSTON COUNTY,HOUSTON COUNTY JAIL,7,1.4136,453,1,0,0,453,0,6,1,1,10,1,379,1,71,1,3,1,0,1,453,0,3,1,35,1,17,1,347,1,54,1,453,0,188,1,259,1,6,1,0,1,0,0,0,0,0,0, ,0,0,0,0,453,0,2,1,0,0,2,1,0,0, ,0,0,29,1,0,0,150,1,0,0,183,1,900,1,7,1,2,461,0,439,1,368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41062E+20,241062062,24,RAMSEY COUNTY,RAMSEY COUNTY ADULT DETENTION CENTER,1,1,454,0,0,8,454,0,38,0,2,0,0,391,0,63,0,0,0,0,0,454,0,0,8,36,0,0,0,355,0,63,0,454,0,145,1,230,1,48,1,10,1,19,1,0,1,0,1, ,0,8,2,0,454,0,0,0,0,0,23,0,0,0, ,0,8,36,0,0,0,24,0,0,0,83,0,500,0,533,0,25,489,0,463,0,494,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
4.48063E+20,441063063,44,DICKENS COUNTY,"DICKENS COUNTY CORRECTIONAL CENTER,GEO",7,1.4136,456,0,0,0,456,0,65,0,2,0,0,409,0,47,0,0,0,0,0,456,0,0,0,157,0,5,0,252,1,42,1,456,0,178,1,67,1,207,0,4,0,0,0,0,0,0,0, ,0,0,0,0,456,0,117,0,12,0,0,0,0,0, ,0,0,0,0,125,0,174,0,15,0,443,0,58,0,81,0,2,485,0,472,1,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.48123E+20,441123123,44,JEFFERSON COUNTY,JEFFERSON CO DOWNTOWN JAIL - CSC,1,1,461,0,0,0,461,0,64,0,2,0,0,461,0,0,0,0,0,0,0,461,0,0,0,10,0,0,0,451,0,0,0,461,0,91,0,283,0,84,0,0,0,3,0,0,0,0,0, ,0,0,0,0,461,0,67,0,0,0,64,0,0,0, ,0,0,330,0,0,0,0,0,0,0,461,0,32,0,41,0,17,466,0,453,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.11015E+20,311015015,31,OCEAN COUNTY,OCEAN COUNTY JUSTICE COMPLEX,7,1.4136,462,0,0,0,462,0,0,9,2,0,0,408,0,53,0,1,0,0,0,462,0,1,0,120,0,18,0,289,0,35,0,462,0,264,0,129,0,62,0,0,0,5,0,0,0,0,0, ,0,0,2,0,462,0,0,0,0,0,0,0,0,0, ,0,0,53,0,0,0,0,0,0,0,53,0,174,0,163,0,29,462,0,447,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61048E+20,361048048,36,LUCAS COUNTY,LUCAS COUNTY CORRECTIONAL CENTER,2,2.4167,462,0,0,8,462,0,6,0,2,0,0,399,0,61,0,2,0,0,0,462,0,2,0,105,0,13,0,296,1,48,0,462,0,195,0,244,0,22,0,0,0,0,0,0,0,0,0, ,0,0,1,0,462,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,492,0,501,0,21,503,0,491,0,419,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
4.41243E+20,441243243,44,WICHITA COUNTY,WICHITA COUNTY JAIL,1,1,462,0,0,0,462,0,4,0,1,2,0,366,0,89,0,6,0,1,0,462,0,7,0,128,0,32,0,244,1,58,1,462,0,259,0,143,0,56,0,3,0,0,0,0,0,0,0, ,0,0,1,0,462,0,2,0,2,0,4,0,0,0,SHEPPARD AIR FORCE BASE,4,0,126,0,9,0,34,0,11,0,192,0,180,0,191,0,20,466,0,459,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.9102E+20,491020020,49,KANAWHA COUNTY,KANAWHA COUNTY SOUTH CENTRAL REGIONAL JAIL,12,1,462,0,0,8,462,0,5,0,1,10,1,396,1,66,1,0,8,0,8,462,0,0,8,174,1,27,1,222,1,39,1,462,0,439,1,23,1,0,1,0,1,0,1,0,1,0,1, ,0,1,0,1,462,0,41,0,4,0,5,0,0,8, ,0,8,130,0,1,0,0,0,0,8,181,0,134,0,150,0,23,478,0,480,1,372,1,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
4.51027E+20,451027027,45,WASHINGTON COUNTY,WASHINGTON COUNTY JAIL,7,1.4136,465,1,0,9,465,1,21,1,1,7,1,405,1,60,1,0,1,0,1,465,1,0,1,223,1,42,1,182,1,18,1,465,1,298,1,18,1,99,1,26,1,11,1,2,1,0,1, ,0,1,11,1,465,0,6,1,1,1,35,1,0,1,DONT KNOW,11,1,220,1,0,1,0,1,1,1,274,1,124,1,122,1,0,0,9,470,1,500,0,0,1,0,1,0,1,0,1,0,1,0,1,0,9, ,0,1,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
1.11063E+20,111063063,11,GLYNN COUNTY,GLYNN COUNTY DETENTION CENTER,7,1.4136,470,0,12,1,482,0,0,9,1,5,0,397,0,73,0,0,0,0,0,470,0,0,0,88,0,22,0,309,0,51,0,470,0,265,0,182,0,23,0,0,0,0,0,0,0,0,0, ,0,0,0,0,470,0,6,0,0,0,0,0,0,0, ,0,0,95,0,0,0,0,0,0,0,101,0,64,0,67,0,20,481,0,450,0,344,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,12,0,11,0,1,0,0,0,0,0,12,0,0,0,12,0,12,0,12
1.91035E+20,191035034,19,NATCHITOCHES PARISH,NATCHITOCHES DETENTION CENTER,7,1.4136,471,0,0,0,471,0,0,0,1,2,0,471,0,0,0,0,0,0,0,471,0,0,0,330,0,0,0,141,0,0,0,471,0,85,1,386,1,0,1,0,1,0,1,0,1,0,1, ,0,1,0,1,471,0,0,0,0,0,0,0,0,0, ,0,0,469,0,2,0,0,0,0,0,471,0,11,0,2,0,22,480,0,452,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.41045E+20,141045045,14,KANE COUNTY,KANE COUNTY JAIL,1,1,475,0,0,0,475,0,0,9,1,0,9,407,0,68,0,0,9,0,9,475,0,0,9,35,0,13,0,372,0,55,0,475,0,180,0,130,1,161,1,1,0,3,0,0,0,0,0, ,0,0,0,0,475,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,17,746,0,466,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.11004E+20,411004004,41,ANDERSON COUNTY,ANDERSON COUNTY JAIL,7,1.4136,476,0,11,0,487,0,9,1,1,9,0,401,0,68,0,6,0,1,0,476,0,7,0,114,0,18,0,293,0,51,0,476,0,275,0,192,0,9,0,0,0,0,0,0,0,0,0, ,0,0,0,0,476,0,0,0,0,0,0,0,0,0, ,0,0,5,0,0,0,0,0,0,0,5,0,163,0,158,0,25,478,0,438,0,257,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,11,0,10,0,1,0,0,0,0,0,11,0,0,0,11,0,11,0,11
1.01055E+20,101055055,10,ST. JOHNS COUNTY,ST. JOHNS COUNTY JAIL,1,1,477,0,0,0,477,0,5,1,1,7,1,388,1,78,0,11,0,0,0,477,0,10,0,203,0,40,0,196,1,38,1,477,0,310,1,167,1,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,477,0,0,0,0,0,8,1,0,1, ,0,1,4,0,0,0,11,0,2,0,25,0,148,0,132,0,18,530,0,475,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81051E+20,181051051,18,HENDERSON COUNTY,HENDERSON COUNTY DETENTION CENTER,7,1.4136,477,0,0,8,477,0,10,0,1,1,0,410,0,67,0,0,0,0,0,477,0,0,8,144,1,17,1,266,1,50,1,477,0,311,0,144,0,0,0,0,0,0,0,0,0,0,0,OTHER,22,0,0,0,477,0,57,0,0,9,0,9,0,9, ,0,0,303,0,0,8,0,9,0,8,360,0,98,0,106,0,27,547,0,481,0,446,0,0,8,0,8,0,8,0,8,0,8,0,8,0,8, ,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0,8,0
3.31034E+20,331034031,33,ONONDAGA COUNTY,ONONDAGA COUNTY DEPARTMENT OF CORRECTIONS,1,1,477,0,0,0,477,0,6,0,1,7,0,408,0,49,0,20,0,0,0,477,0,20,0,377,0,42,0,51,0,7,0,477,0,188,1,270,1,4,1,8,1,3,1,0,0,0,0, ,0,0,4,1,477,0,58,0,1,0,0,0,0,0,Military/US Army,2,0,54,0,1,0,0,0,0,0,116,0,47,0,35,0,14,491,0,490,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11126E+20,111126126,11,SPALDING COUNTY,SPALDING COUNTY JAIL,1,1,484,0,0,0,484,0,0,9,1,1,0,391,0,84,0,9,0,0,0,484,0,9,0,171,0,29,1,229,0,55,1,484,0,229,0,244,0,8,0,0,0,0,0,0,0,0,1,MIXED RACE,3,0,0,0,484,0,0,0,0,0,0,0,0,0, ,0,0,48,0,0,0,0,0,0,0,48,0,95,0,84,0,5,525,0,470,0,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.1004E+19,51004004,5,BUTTE COUNTY,BUTTE COUNTY JAIL,7,1.4136,492,0,282,1,774,1,0,9,2,0,0,420,0,72,0,0,0,0,0,492,0,0,0,161,0,46,0,259,0,26,0,492,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9, ,0,9,492,0,492,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,237,1,211,1,10,519,0,494,0,614,0,13,0,0,0,0,0,269,1,0,0,0,0,0,0, ,0,0,282,1,191,1,91,1,0,0,0,0,282,1,282,1,0,0,282,1,282
5.1013E+19,51013013,5,IMPERIAL COUNTY,IMPERIAL COUNTY,7,1.4136,498,0,0,0,498,0,0,9,1,0,9,435,0,63,0,0,0,0,0,498,0,0,0,170,1,27,1,265,1,36,1,498,0,90,1,15,1,382,1,10,1,0,1,1,1,0,1, ,0,1,0,1,498,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,486,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1035E+19,61035034,6,LARIMER COUNTY,LARIMER COUNTY DETENTION CENTER,1,1,499,0,58,0,557,0,0,9,1,109,0,431,0,67,0,1,0,0,0,499,0,1,0,274,0,42,0,158,0,25,0,499,0,328,0,15,0,140,0,8,0,3,0,0,0,0,9, ,0,9,5,0,499,0,0,9,0,9,0,9,0,9, ,0,9,46,0,0,0,0,0,0,0,46,0,230,0,230,0,17,538,0,452,0,557,0,42,0,0,0,3639,0,0,0,0,0,0,0,0,0, ,0,0,58,0,33,1,25,0,0,0,0,0,58,0,58,0,0,0,58,0,3681
2.41071E+20,241071071,24,SHERBURNE COUNTY,SHERBURNE COUNTY JAIL,7,1.4136,500,1,0,0,500,0,0,9,2,0,0,450,1,50,1,0,0,0,0,500,1,0,0,423,1,45,1,27,1,5,1,500,0,0,9,0,9,0,9,0,9,0,9,0,9,0,9, ,0,9,500,0,500,0,0,9,0,9,0,9,0,9, ,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,0,9,475,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.81032E+20,481032032,48,SPOKANE COUNTY,SPOKANE COUNTY GEIGER CORRECTIONS CENTER,1,1,501,0,85,0,586,0,0,0,1,2,1,389,0,112,0,0,0,0,0,501,0,0,8,89,1,45,1,300,1,67,1,501,0,410,1,41,1,20,1,25,1,3,1,2,1,0,0, ,0,0,0,0,501,0,0,0,42,0,0,0,0,0, ,0,0,0,0,0,0,2,0,3,0,47,0,121,0,126,0,1,545,0,562,0,600,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,8,85,0,70,0,15,0,0,0,0,0,85,0,62,0,23,0,85,0,85
4.3109E+20,431090090,43,WASHINGTON COUNTY,WASHINGTON COUNTY JAIL,7,1.4136,503,0,0,0,503,0,5,0,1,27,0,422,0,81,0,0,8,0,8,503,0,0,8,250,0,36,0,172,1,45,1,503,0,389,0,109,0,4,0,0,0,1,0,0,0,0,0, ,0,0,0,0,503,0,33,0,0,0,2,0,0,0, ,0,0,114,0,0,0,0,0,0,0,149,0,172,0,159,0,2,538,0,497,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.72134E+20,472134001,47,WILLIAMSBURG CITY,VIRGINIA PENINSULA REGIONAL JAIL,12,1,504,0,0,0,504,0,25,0,1,16,0,428,0,75,0,1,0,0,0,504,0,1,0,261,0,55,0,168,1,20,1,504,0,211,0,270,0,16,0,1,0,2,0,0,0,4,0, ,0,0,0,0,504,0,13,0,0,0,0,0,0,0, ,0,0,484,0,0,0,0,0,0,0,497,0,135,0,145,0,15,532,0,486,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91065E+20,391065064,39,WESTMORELAND COUNTY,WESTMORELAND COUNTY PRISON,1,1,506,0,0,0,506,0,0,0,1,2,0,420,0,83,0,2,0,1,0,506,0,3,0,235,0,36,0,187,1,48,1,506,0,368,0,131,0,4,0,1,0,0,0,0,0,0,0,OTHERS,2,0,0,0,506,0,0,0,1,0,0,0,0,0, ,0,0,0,0,0,0,3,0,0,0,4,0,86,0,91,0,10,538,0,592,0,585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.2105E+20,421050049,42,MINNEHAHA COUNTY,MINNEHAHA COUNTY,7,1.4136,510,0,0,0,510,0,18,0,1,0,0,396,0,114,0,0,0,0,0,510,0,0,0,210,0,55,0,186,0,59,0,510,0,330,0,42,0,35,0,90,0,6,0,0,0,0,0,ARAB/AMERICAN,3,0,4,0,510,0,24,0,0,0,17,0,0,0, ,2,0,24,0,0,0,33,0,0,0,100,0,396,0,400,0,11,580,0,513,0,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81008E+20,181008008,18,BOONE COUNTY,BOONE COUNTY JAIL,8,2.7519,511,0,0,0,511,0,80,1,1,6,0,431,0,80,0,0,8,0,8,511,0,0,8,170,1,20,1,261,1,60,1,511,0,300,1,141,1,60,1,0,0,10,1,0,0,0,0, ,0,0,0,0,511,0,45,0,2,0,95,0,0,0, ,0,0,129,0,0,0,13,0,0,0,284,0,253,0,215,0,28,534,0,495,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.41221E+20,441221221,44,TAYLOR COUNTY,TAYLOR COUNTY JAIL,1,1,512,0,0,0,512,0,8,1,1,1,0,414,0,94,0,4,0,0,0,512,0,4,0,148,0,41,0,270,0,53,0,512,0,238,0,128,0,145,0,0,0,1,0,0,0,0,0, ,0,0,0,0,512,0,5,0,0,0,3,0,0,0,DVESS AFB,4,0,0,0,0,0,25,0,0,0,37,0,239,0,235,0,21,567,0,582,0,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.01054E+20,501054054,50,ROCK COUNTY,ROCK COUNTY JAIL,1,1,512,0,52,0,564,0,0,9,2,0,0,431,0,66,0,14,0,1,0,512,0,15,0,224,0,46,0,221,0,21,0,512,0,310,0,174,0,26,0,2,0,0,0,0,0,0,0, ,0,0,0,0,512,0,0,0,0,0,0,0,0,0, ,0,0,11,0,0,0,0,0,0,0,11,0,151,0,156,0,23,528,0,514,0,477,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,52,0,43,0,7,0,2,0,0,0,52,0,52,0,0,0,52,0,52
4.31063E+20,431063063,43,MONTGOMERY COUNTY,MONTGOMERY COUNTY JAIL,2,2.4167,513,0,0,0,513,0,7,0,2,0,0,400,0,113,0,0,0,0,0,513,0,0,0,35,0,7,0,365,1,106,1,513,0,253,1,240,1,15,0,1,0,4,0,0,0,0,0, ,0,0,0,0,513,0,0,0,0,0,0,0,0,0, ,0,0,36,0,3,0,0,0,0,0,39,0,242,0,233,0,30,518,0,500,1,936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1008E+19,31008008,3,MOHAVE COUNTY,MOHAVE COUNTY JAIL,2,2.4167,514,0,0,0,514,0,0,9,2,0,0,416,0,94,0,3,0,1,0,514,0,4,0,58,0,18,0,361,0,77,0,514,0,409,0,17,0,72,0,13,0,0,0,0,0,0,0, ,0,0,3,0,514,0,0,9,0,9,0,9,0,0, ,0,8,0,9,0,9,0,9,0,9,0,9,228,0,251,0,4,578,0,538,0,460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
